_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,prob_xgb,prob_lsvc,prob_csvc,prob_knn,prob_mlp,prob_gnb,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance,attacker_name,target_name
2020-05-17 paulking 4v4.dm_26.dm_meta,1072673,00:16:39.376,74489.0,1289351.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,1.008111596107483,0.015274418517947197,2.6581521034240723,80.55006408691406,507.0,0,0,259,498.0,378.0,572.0,,,557.0,387.0,^3Xen_Crypt,^7<:no:694255361196032021>
2020-06-12 kharzet 4v4.dm_26.dm_meta,262952,00:02:25.666,118511.0,1402145.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,12.333732604980469,373.7494812011719,893.0,572,280,638,846.0,31.0,750.0,,,366.0,36.0,^3Xen_Crypt,^7L^1S
2020-06-20 nelvaan 3v3.dm_26.dm_meta,576320,00:07:18.475,138971.0,1353899.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,7.651675701141357,231.86895751953125,1944.0,251,0,333,852.0,163.0,594.0,,,271.0,57.0,^3Xen_Crypt,^7leonardo
2020-07-01 paulking 4v4.dm_26.dm_meta,729704,00:09:39.847,151016.0,1365119.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,4.43121337890625,134.27919006347656,473.0,477,290,406,713.0,247.0,587.0,,,131.0,32.0,^3Xen_Crypt,^7:^5|
2020-07-19 dantooine 2v2 (2).dm_26.dm_meta,10159354,00:05:24.361,9836152.0,10793152.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,12.60571002960205,381.9912109375,447.0,516,51,409,830.0,345.0,636.0,,,546.0,266.0,^7xen,^1X'S APOSTLE
2020-07-25 kharzet 4v4.dm_26.dm_meta,1173261,00:17:19.405,135015.0,1349910.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,3.630586624145508,110.01777648925781,874.0,700,69,771,253.0,611.0,860.0,,,12.0,4.0,^3Xen_Crypt,^7LG's groceries
2020-07-26 nelvaan 4v4.dm_26.dm_meta,315921,00:01:35.638,221409.0,1436337.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,26.08745765686035,790.529052734375,507.0,425,0,651,645.0,16.0,617.0,,,252.0,34.0,^3Xen_Crypt,^1X'S APOSTLE
2020-08-02 ziost 4v4 (2).dm_26.dm_meta,564836,00:04:19.417,306677.0,1520681.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,4.4086809158325195,133.5963897705078,529.0,0,0,0,344.0,310.0,340.0,,,642.0,565.0,^3Xen_Crypt,^4h^0annah
2020-08-10 dantooine 4v4 (3).dm_26.dm_meta,413036,00:04:58.951,115376.0,1330139.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,3.4368159770965576,104.14594268798828,874.0,242,60,251,817.0,48.0,678.0,,,443.0,108.0,^3Xeno,^7x
2020-09-04 talravin 4v4 1112.dm_26.dm_meta,360236,00:00:51.418,310043.0,1524080.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,82.32772827148438,2494.779541015625,322.0,536,235,628,383.0,559.0,361.0,,,203.0,168.0,^3Xen_Crypt,^6^^7Nm^0.~^4e^5n^2t^3d^14^6r^0k.
4 xenplaying0 mpctf_kejim 2022-02-07_04-14-08.dm_26.dm_meta,975422,00:10:29.017,346838.0,1562459.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,2.594658136367798,78.62600708007812,482.0,0,0,159,606.0,418.0,624.0,,,2018.0,1748.0,^7xenplaying0,^7Tayst_Crypt
2018-05-04 ctf4 4v4.dm_26.dm_meta,1094651,00:16:52.873,82706.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,0.8298860192298889,25.148061752319336,1466.0,352,110,387,549.0,0.0,434.0,,,48.0,0.0,^3Xen_Crypt,^4^^7Seef^4.
2018-05-30 kharzet 4v4.dm_26.dm_meta,1300142,00:17:50.161,230909.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,0.31936028599739075,9.677584648132324,1658.0,0,0,59,552.0,243.0,537.0,,,219.0,101.0,^3Xen_Crypt,^7jawa
2020-04-14 kothis 4v4.dm_26.dm_meta,1235957,00:17:31.681,118214.0,,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,5.508528709411621,166.92510986328125,518.0,610,4,613,318.0,273.0,326.0,,,177.0,132.0,^3XEN_CRYPT,^7kitten=bestchase
